trial_id,experiment_id,source_id,country,state,region,district,latitude,longitude,crop,crop_type,season,year,treatment,product_name,product_category,bio_applied,bio_product_type,bio_dosage_l_ha,control_group,treated_group,soil_organic_carbon,soil_soc,soil_ph,nitrogen_kgha,phosphorus_kgha,potassium_kgha,clay_content_pct,sulphur_ppm,zinc_ppm,boron_ppm,avg_temperature_c,heat_stress_days,cumulative_rainfall_mm,growing_degree_days,humidity_pct,wind_speed_kmh,solar_rad_mj,peak_ndvi,yield,observed_yield_q_acre,baseline_yield,treatment_yield,yield_difference,yield_percentage_change,bio_attributed_lift_q,net_profit_rs,field_id,trial_design,replication_count,source,source_url
TR-2023-MA-00305,EXP-2023-MA-WHE-0153,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Wheat,Wheat,Rabi,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.53,0.53,7.41,169.6,9.6,268.2,22.5,11.5,1.24,0.49,29.0,4,394.5,1885.0,62.6,4.5,22.2,0.622,16.25,16.25,16.25,16.25,0.0,0.0,0.0,0.0,IND_FIELD_0305,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-00306,EXP-2023-MA-WHE-0153,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Wheat,Wheat,Rabi,2023,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.53,0.53,7.41,169.6,9.6,268.2,22.5,11.5,1.24,0.49,29.0,4,394.5,1885.0,62.6,4.5,22.2,0.622,17.36,17.36,16.25,17.36,1.11,6.83,1.11,3756.0,IND_FIELD_0306,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TE-00307,EXP-2022-TE-SOY-0154,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Soybean,Soybean,Kharif,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.47,0.47,7.23,201.2,24.0,300.2,19.1,17.2,0.89,0.72,28.9,3,600.8,1878.5,65.8,6.3,16.6,0.692,11.03,11.03,11.03,11.03,0.0,0.0,0.0,0.0,IND_FIELD_0307,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TE-00308,EXP-2022-TE-SOY-0154,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Soybean,Soybean,Kharif,2022,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.47,0.47,7.23,201.2,24.0,300.2,19.1,17.2,0.89,0.72,28.9,3,600.8,1878.5,65.8,6.3,16.6,0.692,12.16,12.16,11.03,12.16,1.13,10.24,1.13,3398.0,IND_FIELD_0308,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-PU-00309,EXP-2024-PU-GRO-0155,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Groundnut (Peanut),Groundnut (Peanut),Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.4,0.4,8.37,146.2,28.9,148.3,40.2,19.4,0.53,0.53,32.7,2,732.9,2125.5,80.8,11.9,17.6,0.545,11.23,11.23,11.23,11.23,0.0,0.0,0.0,0.0,IND_FIELD_0309,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-PU-00310,EXP-2024-PU-GRO-0155,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Groundnut (Peanut),Groundnut (Peanut),Kharif,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.4,0.4,8.37,146.2,28.9,148.3,40.2,19.4,0.53,0.53,32.7,2,732.9,2125.5,80.8,11.9,17.6,0.545,11.88,11.88,11.23,11.88,0.65,5.79,0.65,1640.0,IND_FIELD_0310,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-KA-00311,EXP-2021-KA-SUG-0156,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Sugarcane,Sugarcane,Annual,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.59,0.59,6.73,202.6,25.8,279.1,29.0,15.6,0.58,0.52,28.6,0,30.0,1859.0,43.7,5.3,18.2,0.688,297.94,297.94,297.94,297.94,0.0,0.0,0.0,0.0,IND_FIELD_0311,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-KA-00312,EXP-2021-KA-SUG-0156,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Sugarcane,Sugarcane,Annual,2021,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.59,0.59,6.73,202.6,25.8,279.1,29.0,15.6,0.58,0.52,28.6,0,30.0,1859.0,43.7,5.3,18.2,0.688,318.25,318.25,297.94,318.25,20.31,6.82,20.31,90726.0,IND_FIELD_0312,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00313,EXP-2021-MA-SOY-0157,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Soybean,Soybean,Kharif,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,7.97,185.9,22.6,346.3,40.6,19.0,0.56,0.45,30.9,5,668.4,2008.5,54.1,12.5,25.0,0.644,9.92,9.92,9.92,9.92,0.0,0.0,0.0,0.0,IND_FIELD_0313,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00314,EXP-2021-MA-SOY-0157,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Soybean,Soybean,Kharif,2021,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.52,0.52,7.97,185.9,22.6,346.3,40.6,19.0,0.56,0.45,30.9,5,668.4,2008.5,54.1,12.5,25.0,0.644,9.63,9.63,9.92,9.63,0.0,0.0,0.0,-1800.0,IND_FIELD_0314,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-PU-00315,EXP-2023-PU-TOM-0158,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Tomato,Tomato,Annual,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.56,0.56,7.27,120.0,35.2,224.8,25.5,15.7,0.88,0.51,31.4,1,30.0,2041.0,79.5,7.5,23.0,0.61,142.05,142.05,142.05,142.05,0.0,0.0,0.0,0.0,IND_FIELD_0315,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-PU-00316,EXP-2023-PU-TOM-0158,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Tomato,Tomato,Annual,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.5,0,1,0.56,0.56,7.27,120.0,35.2,224.8,25.5,15.7,0.88,0.51,31.4,1,30.0,2041.0,79.5,7.5,23.0,0.61,154.42,154.42,142.05,154.42,12.37,8.71,12.37,54652.0,IND_FIELD_0316,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00317,EXP-2021-MA-TUR-0159,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.55,0.55,7.6,195.0,21.8,315.5,28.3,15.4,0.58,0.51,26.2,5,691.2,1703.0,68.5,9.3,22.9,0.776,7.9,7.9,7.9,7.9,0.0,0.0,0.0,0.0,IND_FIELD_0317,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-MA-00318,EXP-2021-MA-TUR-0159,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2021,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.55,0.55,7.6,195.0,21.8,315.5,28.3,15.4,0.58,0.51,26.2,5,691.2,1703.0,68.5,9.3,22.9,0.776,8.74,8.74,7.9,8.74,0.84,10.63,0.84,2064.0,IND_FIELD_0318,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-MA-00319,EXP-2024-MA-WHE-0160,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Wheat,Wheat,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.54,0.54,7.78,207.8,24.0,218.4,28.1,21.3,1.06,0.73,26.5,3,160.4,1722.5,73.1,14.1,15.9,0.667,14.37,14.37,14.37,14.37,0.0,0.0,0.0,0.0,IND_FIELD_0319,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-MA-00320,EXP-2024-MA-WHE-0160,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Wheat,Wheat,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.54,0.54,7.78,207.8,24.0,218.4,28.1,21.3,1.06,0.73,26.5,3,160.4,1722.5,73.1,14.1,15.9,0.667,15.06,15.06,14.37,15.06,0.69,4.8,0.69,1824.0,IND_FIELD_0320,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-UT-00321,EXP-2024-UT-WHE-0161,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Wheat,Wheat,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.56,0.56,8.36,208.8,27.6,249.7,23.4,11.8,0.65,0.49,30.6,2,268.4,1989.0,59.8,5.9,17.6,0.603,17.08,17.08,17.08,17.08,0.0,0.0,0.0,0.0,IND_FIELD_0321,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-UT-00322,EXP-2024-UT-WHE-0161,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Wheat,Wheat,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.56,0.56,8.36,208.8,27.6,249.7,23.4,11.8,0.65,0.49,30.6,2,268.4,1989.0,59.8,5.9,17.6,0.603,17.19,17.19,17.08,17.19,0.11,0.64,0.11,-844.0,IND_FIELD_0322,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-GU-00323,EXP-2021-GU-GRO-0162,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Groundnut (Peanut),Groundnut (Peanut),Kharif,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.4,0.4,7.53,214.9,11.9,290.6,30.6,15.1,0.8,0.48,26.5,0,691.3,1722.5,59.1,13.4,17.6,0.641,9.87,9.87,9.87,9.87,0.0,0.0,0.0,0.0,IND_FIELD_0323,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-GU-00324,EXP-2021-GU-GRO-0162,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Groundnut (Peanut),Groundnut (Peanut),Kharif,2021,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.4,0.4,7.53,214.9,11.9,290.6,30.6,15.1,0.8,0.48,26.5,0,691.3,1722.5,59.1,13.4,17.6,0.641,10.8,10.8,9.87,10.8,0.93,9.42,0.93,2928.0,IND_FIELD_0324,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-TE-00325,EXP-2021-TE-SOY-0163,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Soybean,Soybean,Kharif,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.34,0.34,7.53,266.2,21.4,228.6,37.9,11.1,0.62,0.5,27.3,3,611.1,1774.5,69.4,8.4,19.5,0.744,10.69,10.69,10.69,10.69,0.0,0.0,0.0,0.0,IND_FIELD_0325,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-TE-00326,EXP-2021-TE-SOY-0163,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Soybean,Soybean,Kharif,2021,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.34,0.34,7.53,266.2,21.4,228.6,37.9,11.1,0.62,0.5,27.3,3,611.1,1774.5,69.4,8.4,19.5,0.744,11.95,11.95,10.69,11.95,1.26,11.79,1.26,3996.0,IND_FIELD_0326,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TE-00327,EXP-2023-TE-CHI-0164,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.68,0.68,6.56,276.8,16.9,321.4,24.8,10.8,0.98,0.32,31.5,3,276.0,2047.5,59.7,11.4,19.4,0.615,7.35,7.35,7.35,7.35,0.0,0.0,0.0,0.0,IND_FIELD_0327,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TE-00328,EXP-2023-TE-CHI-0164,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.68,0.68,6.56,276.8,16.9,321.4,24.8,10.8,0.98,0.32,31.5,3,276.0,2047.5,59.7,11.4,19.4,0.615,8.1,8.1,7.35,8.1,0.75,10.2,0.75,2100.0,IND_FIELD_0328,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-PU-00329,EXP-2022-PU-MAI-0165,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.62,0.62,8.1,207.4,28.0,163.8,39.6,9.3,0.77,0.55,28.8,7,799.5,1872.0,76.9,5.7,19.4,0.542,22.05,22.05,22.05,22.05,0.0,0.0,0.0,0.0,IND_FIELD_0329,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-PU-00330,EXP-2022-PU-MAI-0165,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2022,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.62,0.62,8.1,207.4,28.0,163.8,39.6,9.3,0.77,0.55,28.8,7,799.5,1872.0,76.9,5.7,19.4,0.542,27.2,27.2,22.05,27.2,5.15,23.36,5.15,21890.0,IND_FIELD_0330,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-PU-00331,EXP-2023-PU-MAI-0166,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.33,0.33,8.1,172.2,34.4,216.3,39.8,11.4,0.93,0.44,27.9,4,685.7,1813.5,64.4,16.5,20.5,0.686,24.38,24.38,24.38,24.38,0.0,0.0,0.0,0.0,IND_FIELD_0331,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-PU-00332,EXP-2023-PU-MAI-0166,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.33,0.33,8.1,172.2,34.4,216.3,39.8,11.4,0.93,0.44,27.9,4,685.7,1813.5,64.4,16.5,20.5,0.686,27.27,27.27,24.38,27.27,2.89,11.85,2.89,11494.0,IND_FIELD_0332,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-MA-00333,EXP-2025-MA-RIC-0167,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Rice (Paddy),Rice (Paddy),Kharif,2025,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.44,0.44,7.74,170.1,21.6,307.9,24.6,13.9,0.82,0.58,26.8,3,743.1,1742.0,73.9,9.6,18.9,0.696,20.88,20.88,20.88,20.88,0.0,0.0,0.0,0.0,IND_FIELD_0333,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-MA-00334,EXP-2025-MA-RIC-0167,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Rice (Paddy),Rice (Paddy),Kharif,2025,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.44,0.44,7.74,170.1,21.6,307.9,24.6,13.9,0.82,0.58,26.8,3,743.1,1742.0,73.9,9.6,18.9,0.696,24.11,24.11,20.88,24.11,3.23,15.47,3.23,13058.0,IND_FIELD_0334,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-00335,EXP-2024-TA-CHI-0168,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.65,0.65,8.08,227.1,14.4,269.3,33.3,18.3,0.97,0.45,36.0,6,176.5,2340.0,58.2,13.4,19.4,0.723,6.43,6.43,6.43,6.43,0.0,0.0,0.0,0.0,IND_FIELD_0335,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-00336,EXP-2024-TA-CHI-0168,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.65,0.65,8.08,227.1,14.4,269.3,33.3,18.3,0.97,0.45,36.0,6,176.5,2340.0,58.2,13.4,19.4,0.723,7.0,7.0,6.43,7.0,0.57,8.86,0.57,1272.0,IND_FIELD_0336,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-TA-00337,EXP-2021-TA-COT-0169,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Cotton,Cotton,Kharif,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.61,0.61,7.45,256.6,14.8,323.3,34.4,13.7,0.88,0.4,28.8,1,612.9,1872.0,66.7,7.8,12.5,0.755,10.98,10.98,10.98,10.98,0.0,0.0,0.0,0.0,IND_FIELD_0337,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-TA-00338,EXP-2021-TA-COT-0169,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Cotton,Cotton,Kharif,2021,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.61,0.61,7.45,256.6,14.8,323.3,34.4,13.7,0.88,0.4,28.8,1,612.9,1872.0,66.7,7.8,12.5,0.755,10.13,10.13,10.98,10.13,0.0,0.0,0.0,-1350.0,IND_FIELD_0338,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-KA-00339,EXP-2022-KA-MAI-0170,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Maize,Maize,Kharif,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.79,0.79,7.0,287.4,18.0,177.4,38.0,11.1,0.45,0.57,30.9,2,667.8,2008.5,53.9,8.4,19.7,0.728,25.05,25.05,25.05,25.05,0.0,0.0,0.0,0.0,IND_FIELD_0339,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-KA-00340,EXP-2022-KA-MAI-0170,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Maize,Maize,Kharif,2022,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.79,0.79,7.0,287.4,18.0,177.4,38.0,11.1,0.45,0.57,30.9,2,667.8,2008.5,53.9,8.4,19.7,0.728,26.58,26.58,25.05,26.58,1.53,6.11,1.53,5238.0,IND_FIELD_0340,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TA-00341,EXP-2023-TA-SOY-0171,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Soybean,Soybean,Kharif,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,7.18,186.8,12.6,343.2,37.7,13.6,0.76,0.48,31.8,5,658.8,2067.0,83.0,9.5,19.2,0.697,8.84,8.84,8.84,8.84,0.0,0.0,0.0,0.0,IND_FIELD_0341,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TA-00342,EXP-2023-TA-SOY-0171,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Soybean,Soybean,Kharif,2023,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.52,0.52,7.18,186.8,12.6,343.2,37.7,13.6,0.76,0.48,31.8,5,658.8,2067.0,83.0,9.5,19.2,0.697,10.01,10.01,8.84,10.01,1.17,13.24,1.17,3582.0,IND_FIELD_0342,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-PU-00343,EXP-2022-PU-TUR-0172,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.36,0.36,7.56,185.6,28.6,190.6,27.7,9.6,0.93,0.54,30.3,8,759.4,1969.5,58.2,12.3,18.3,0.59,6.53,6.53,6.53,6.53,0.0,0.0,0.0,0.0,IND_FIELD_0343,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-PU-00344,EXP-2022-PU-TUR-0172,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Tur / Pigeon Pea (Arhar),Tur / Pigeon Pea (Arhar),Kharif,2022,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.36,0.36,7.56,185.6,28.6,190.6,27.7,9.6,0.93,0.54,30.3,8,759.4,1969.5,58.2,12.3,18.3,0.59,7.71,7.71,6.53,7.71,1.18,18.07,1.18,3628.0,IND_FIELD_0344,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-GU-00345,EXP-2023-GU-ONI-0173,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Onion,Onion,Rabi,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.43,0.43,7.8,195.3,22.3,362.1,33.7,17.7,0.85,0.81,24.7,2,197.8,1605.5,78.2,14.4,16.1,0.663,115.72,115.72,115.72,115.72,0.0,0.0,0.0,0.0,IND_FIELD_0345,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-GU-00346,EXP-2023-GU-ONI-0173,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Onion,Onion,Rabi,2023,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.43,0.43,7.8,195.3,22.3,362.1,33.7,17.7,0.85,0.81,24.7,2,197.8,1605.5,78.2,14.4,16.1,0.663,123.26,123.26,115.72,123.26,7.54,6.52,7.54,32884.0,IND_FIELD_0346,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
